temperature,time_s,soc
-10C,2570.0,0.3463756969235086
-10C,2570.5,0.3464014991457308
-10C,2571.0,0.346427301367953
-10C,2571.5,0.3464531035901752
-10C,2572.0,0.34647890581239743
-10C,2572.5,0.34650470803461964
-10C,2573.0,0.34653051025684184
-10C,2573.5,0.34655631247906404
-10C,2574.0,0.34658211470128625
-10C,2574.5,0.34660791692350845
-10C,2575.0,0.34663371914573066
-10C,2575.5,0.34665952136795286
-10C,2576.0,0.34668532359017507
-10C,2576.5,0.34671112581239727
-10C,2577.0,0.3467369280346195
-10C,2577.5,0.3467627302568417
-10C,2578.0,0.3467885324790639
-10C,2578.5,0.3468143347012861
-10C,2579.0,0.3468401369235083
-10C,2579.5,0.3468659391457305
-10C,2580.0,0.3468917413679527
-10C,2580.5,0.3469175435901749
-10C,2581.0,0.3469433458123971
-10C,2581.5,0.3469691480346193
-10C,2582.0,0.3469949502568415
-10C,2582.5,0.3470207524790637
-10C,2583.0,0.3470465547012859
-10C,2583.5,0.34707235692350813
-10C,2584.0,0.34709815914573033
-10C,2584.5,0.34712396136795254
-10C,2585.0,0.34714976359017474
-10C,2585.5,0.34717556581239695
-10C,2586.0,0.34720136803461915
-10C,2586.5,0.34722717025684136
-10C,2587.0,0.34725297247906356
-10C,2587.5,0.34727877470128576
-10C,2588.0,0.3473044678494339
-10C,2588.5,0.34733016099758207
-10C,2589.0,0.3473558541457302
-10C,2589.5,0.3473815472938784
-10C,2590.0,0.34740724044202653
-10C,2590.5,0.3474329335901747
-10C,2591.0,0.34745862673832284
-10C,2591.5,0.347484319886471
-10C,2592.0,0.34751001303461915
-10C,2592.5,0.3475357061827673
-10C,2593.0,0.34756139933091545
-10C,2593.5,0.3475870924790636
-10C,2594.0,0.34761278562721176
-10C,2594.5,0.3476384787753599
-10C,2595.0,0.34766417192350807
-10C,2595.5,0.3476898650716562
-10C,2596.0,0.3477155582198044
-10C,2596.5,0.34774125136795253
-10C,2597.0,0.3477669445161007
-10C,2597.5,0.34779263766424884
-10C,2598.0,0.347818330812397
-10C,2598.5,0.34784402396054515
-10C,2599.0,0.3478697171086933
-10C,2599.5,0.34789541025684145
-10C,2600.0,0.34792114914573036
-10C,2600.5,0.34794688803461926
-10C,2601.0,0.34797262692350817
-10C,2601.5,0.34799836581239707
-10C,2602.0,0.348024104701286
-10C,2602.5,0.3480498435901749
-10C,2603.0,0.3480755824790638
-10C,2603.5,0.3481013213679527
-10C,2604.0,0.3481270602568416
-10C,2604.5,0.3481527991457305
-10C,2605.0,0.3481785380346194
-10C,2605.5,0.3482042769235083
-10C,2606.0,0.3482300158123972
-10C,2606.5,0.3482557547012861
-10C,2607.0,0.348281493590175
-10C,2607.5,0.3483072324790639
-10C,2608.0,0.3483329713679528
-10C,2608.5,0.34835871025684173
-10C,2609.0,0.34838444914573063
-10C,2609.5,0.34841018803461954
-10C,2610.0,0.34843592692350844
-10C,2610.5,0.34846166581239735
-10C,2611.0,0.34848740470128625
-10C,2611.5,0.34851314359017516
-10C,2612.0,0.34853888247906406
-10C,2612.5,0.34856462136795296
-10C,2613.0,0.34859036025684187
-10C,2613.5,0.3486160991457308
-10C,2614.0,0.34864173840499
-10C,2614.5,0.34866737766424927
-10C,2615.0,0.3486930169235085
-10C,2615.5,0.34871865618276776
-10C,2616.0,0.348744295442027
-10C,2616.5,0.34876993470128625
-10C,2617.0,0.3487955739605455
-10C,2617.5,0.34882121321980475
-10C,2618.0,0.348846852479064
-10C,2618.5,0.34887249173832324
-10C,2619.0,0.3488981309975825
-10C,2619.5,0.34892377025684174
-10C,2620.0,0.348949409516101
-10C,2620.5,0.34897504877536023
-10C,2621.0,0.3490006880346195
-10C,2621.5,0.3490263272938787
-10C,2622.0,0.34905196655313797
-10C,2622.5,0.3490776058123972
-10C,2623.0,0.34910324507165647
-10C,2623.5,0.3491288843309157
-10C,2624.0,0.34915452359017496
-10C,2624.5,0.3491801628494342
-10C,2625.0,0.34920580210869345
-10C,2625.5,0.3492314413679527
-10C,2626.0,0.34925706970128606
-10C,2626.5,0.3492826980346194
-10C,2627.0,0.3493083263679528
-10C,2627.5,0.34933395470128614
-10C,2628.0,0.3493595830346195
-10C,2628.5,0.34938521136795286
-10C,2629.0,0.3494108397012862
-10C,2629.5,0.3494364680346196
-10C,2630.0,0.34946209636795295
-10C,2630.5,0.3494877247012863
-10C,2631.0,0.34951335303461967
-10C,2631.5,0.34953898136795303
-10C,2632.0,0.3495646097012864
-10C,2632.5,0.34959023803461975
-10C,2633.0,0.3496158663679531
-10C,2633.5,0.34964149470128647
-10C,2634.0,0.34966712303461983
-10C,2634.5,0.3496927513679532
-10C,2635.0,0.34971837970128655
-10C,2635.5,0.3497440080346199
-10C,2636.0,0.3497696363679533
-10C,2636.5,0.34979526470128663
-10C,2637.0,0.34982089303462
-10C,2637.5,0.34984652136795336
-10C,2638.0,0.3498721128494348
-10C,2638.5,0.34989770433091627
-10C,2639.0,0.3499232958123977
-10C,2639.5,0.3499488872938792
-10C,2640.0,0.34997447877536064
-10C,2640.5,0.3500000702568421
-10C,2641.0,0.35002566173832356
-10C,2641.5,0.350051253219805
-10C,2642.0,0.35007684470128647
-10C,2642.5,0.35010243618276793
-10C,2643.0,0.3501280276642494
-10C,2643.5,0.35015361914573084
-10C,2644.0,0.3501792106272123
-10C,2644.5,0.35020480210869376
-10C,2645.0,0.3502303935901752
-10C,2645.5,0.3502559850716567
-10C,2646.0,0.35028157655313813
-10C,2646.5,0.3503071680346196
-10C,2647.0,0.35033275951610104
-10C,2647.5,0.3503583509975825
-10C,2648.0,0.35038394247906396
-10C,2648.5,0.3504095339605454
-10C,2649.0,0.3504351254420269
-10C,2649.5,0.35046071692350833
-10C,2650.0,0.35048627321980463
-10C,2650.5,0.35051182951610094
-10C,2651.0,0.35053738581239724
-10C,2651.5,0.35056294210869354
-10C,2652.0,0.35058849840498985
-10C,2652.5,0.35061405470128615
-10C,2653.0,0.35063961099758245
-10C,2653.5,0.35066516729387875
-10C,2654.0,0.35069072359017506
-10C,2654.5,0.35071627988647136
-10C,2655.0,0.35074183618276766
-10C,2655.5,0.35076739247906397
-10C,2656.0,0.35079294877536027
-10C,2656.5,0.3508185050716566
-10C,2657.0,0.3508440613679529
-10C,2657.5,0.3508696176642492
-10C,2658.0,0.3508951739605455
-10C,2658.5,0.3509207302568418
-10C,2659.0,0.3509462865531381
-10C,2659.5,0.3509718428494344
-10C,2660.0,0.3509973991457307
-10C,2660.5,0.351022955442027
-10C,2661.0,0.3510485117383233
-10C,2661.5,0.3510740680346196
-10C,2662.0,0.3510995608123974
-10C,2662.5,0.3511250535901752
-10C,2663.0,0.351150546367953
-10C,2663.5,0.3511760391457308
-10C,2664.0,0.3512015319235086
-10C,2664.5,0.3512270247012864
-10C,2665.0,0.3512525174790642
-10C,2665.5,0.351278010256842
-10C,2666.0,0.3513035030346198
-10C,2666.5,0.3513289958123976
-10C,2667.0,0.35135448859017543
-10C,2667.5,0.35137998136795323
-10C,2668.0,0.35140547414573103
-10C,2668.5,0.35143096692350884
-10C,2669.0,0.35145645970128664
-10C,2669.5,0.35148195247906444
-10C,2670.0,0.35150744525684224
-10C,2670.5,0.35153293803462005
-10C,2671.0,0.35155843081239785
-10C,2671.5,0.35158392359017565
-10C,2672.0,0.35160941636795345
-10C,2672.5,0.35163490914573126
-10C,2673.0,0.35166040192350906
-10C,2673.5,0.35168589470128686
-10C,2674.0,0.3517113704420276
-10C,2674.5,0.35173684618276835
-10C,2675.0,0.3517623219235091
-10C,2675.5,0.35178779766424983
-10C,2676.0,0.3518132734049906
-10C,2676.5,0.3518387491457313
-10C,2677.0,0.35186422488647207
-10C,2677.5,0.3518897006272128
-10C,2678.0,0.35191517636795355
-10C,2678.5,0.3519406521086943
-10C,2679.0,0.35196612784943504
-10C,2679.5,0.3519916035901758
-10C,2680.0,0.3520170793309165
-10C,2680.5,0.35204255507165727
-10C,2681.0,0.352068030812398
-10C,2681.5,0.35209350655313876
-10C,2682.0,0.3521189822938795
-10C,2682.5,0.35214445803462024
-10C,2683.0,0.352169933775361
-10C,2683.5,0.35219540951610173
-10C,2684.0,0.3522208852568425
-10C,2684.5,0.3522463609975832
-10C,2685.0,0.35227183673832396
-10C,2685.5,0.3522973124790647
-10C,2686.0,0.35232278821980545
-10C,2686.5,0.3523482639605462
-10C,2687.0,0.35237373970128694
-10C,2687.5,0.3523992154420277
-10C,2688.0,0.3524246152568425
-10C,2688.5,0.3524500150716573
-10C,2689.0,0.3524754148864721
-10C,2689.5,0.3525008147012869
-10C,2690.0,0.3525262145161017
-10C,2690.5,0.35255161433091653
-10C,2691.0,0.35257701414573134
-10C,2691.5,0.35260241396054615
-10C,2692.0,0.35262781377536095
-10C,2692.5,0.35265321359017576
-10C,2693.0,0.35267861340499057
-10C,2693.5,0.3527040132198054
-10C,2694.0,0.3527294130346202
-10C,2694.5,0.352754812849435
-10C,2695.0,0.3527802126642498
-10C,2695.5,0.3528056124790646
-10C,2696.0,0.3528310122938794
-10C,2696.5,0.35285641210869423
-10C,2697.0,0.35288181192350904
-10C,2697.5,0.35290721173832384
-10C,2698.0,0.35293261155313865
-10C,2698.5,0.35295801136795346
-10C,2699.0,0.35298341118276827
-10C,2699.5,0.3530088109975831
-10C,2700.0,0.35303406525684233
-10C,2700.5,0.3530593195161016
-10C,2701.0,0.35308457377536084
-10C,2701.5,0.3531098280346201
-10C,2702.0,0.35313508229387935
-10C,2702.5,0.3531603365531386
-10C,2703.0,0.35318559081239786
-10C,2703.5,0.3532108450716571
-10C,2704.0,0.3532360993309164
-10C,2704.5,0.35326135359017563
-10C,2705.0,0.3532866078494349
-10C,2705.5,0.35331186210869414
-10C,2706.0,0.3533371163679534
-10C,2706.5,0.35336237062721265
-10C,2707.0,0.3533876248864719
-10C,2707.5,0.35341287914573116
-10C,2708.0,0.3534381334049904
-10C,2708.5,0.3534633876642497
-10C,2709.0,0.35348864192350893
-10C,2709.5,0.3535138961827682
-10C,2710.0,0.35353915044202744
-10C,2710.5,0.3535644047012867
-10C,2711.0,0.35358965896054595
-10C,2711.5,0.3536149132198052
-10C,2712.0,0.3536402563679534
-10C,2712.5,0.35366559951610155
-10C,2713.0,0.3536909426642497
-10C,2713.5,0.3537162858123979
-10C,2714.0,0.35374162896054606
-10C,2714.5,0.35376697210869423
-10C,2715.0,0.3537923152568424
-10C,2715.5,0.3538176584049906
-10C,2716.0,0.35384300155313875
-10C,2716.5,0.3538683447012869
-10C,2717.0,0.3538936878494351
-10C,2717.5,0.35391903099758326
-10C,2718.0,0.35394437414573143
-10C,2718.5,0.3539697172938796
-10C,2719.0,0.3539950604420278
-10C,2719.5,0.35402040359017595
-10C,2720.0,0.3540457467383241
-10C,2720.5,0.3540710898864723
-10C,2721.0,0.35409643303462046
-10C,2721.5,0.35412177618276863
-10C,2722.0,0.3541471193309168
-10C,2722.5,0.354172462479065
-10C,2723.0,0.35419780562721315
-10C,2723.5,0.3542231487753613
-10C,2724.0,0.35424842321980576
-10C,2724.5,0.3542736976642502
-10C,2725.0,0.35429897210869465
-10C,2725.5,0.3543242465531391
-10C,2726.0,0.35434952099758354
-10C,2726.5,0.354374795442028
-10C,2727.0,0.35440006988647244
-10C,2727.5,0.3544253443309169
-10C,2728.0,0.3544506187753613
-10C,2728.5,0.35447589321980577
-10C,2729.0,0.3545011676642502
-10C,2729.5,0.35452644210869466
-10C,2730.0,0.3545517165531391
-10C,2730.5,0.35457699099758355
-10C,2731.0,0.354602265442028
-10C,2731.5,0.35462753988647244
-10C,2732.0,0.3546528143309169
-10C,2732.5,0.35467808877536133
-10C,2733.0,0.3547033632198058
-10C,2733.5,0.3547286376642502
-10C,2734.0,0.35475391210869467
-10C,2734.5,0.3547791865531391
-10C,2735.0,0.35480446099758356
-10C,2735.5,0.354829735442028
-10C,2736.0,0.35485500988647245
-10C,2736.5,0.3548802843309169
-10C,2737.0,0.35490555877536134
-10C,2737.5,0.3549308332198058
-10C,2738.0,0.35495595877536135
-10C,2738.5,0.3549810843309169
-10C,2739.0,0.35500620988647247
-10C,2739.5,0.35503133544202803
-10C,2740.0,0.3550564609975836
-10C,2740.5,0.35508158655313915
-10C,2741.0,0.3551067121086947
-10C,2741.5,0.35513183766425027
-10C,2742.0,0.35515696321980583
-10C,2742.5,0.3551820887753614
-10C,2743.0,0.35520721433091695
-10C,2743.5,0.3552323398864725
-10C,2744.0,0.3552574654420281
-10C,2744.5,0.35528259099758364
-10C,2745.0,0.3553077165531392
-10C,2745.5,0.35533284210869476
-10C,2746.0,0.3553579676642503
-10C,2746.5,0.3553830932198059
-10C,2747.0,0.35540821877536144
-10C,2747.5,0.355433344330917
-10C,2748.0,0.35545846988647256
-10C,2748.5,0.3554835954420281
-10C,2749.0,0.3555087209975837
-10C,2749.5,0.35553384655313924
-10C,2750.0,0.3555590341457318
-10C,2750.5,0.3555842217383244
-10C,2751.0,0.35560940933091695
-10C,2751.5,0.3556345969235095
-10C,2752.0,0.3556597845161021
-10C,2752.5,0.35568497210869465
-10C,2753.0,0.3557101597012872
-10C,2753.5,0.3557353472938798
-10C,2754.0,0.35576053488647236
-10C,2754.5,0.3557857224790649
-10C,2755.0,0.3558109100716575
-10C,2755.5,0.35583609766425006
-10C,2756.0,0.35586128525684263
-10C,2756.5,0.3558864728494352
-10C,2757.0,0.35591166044202777
-10C,2757.5,0.35593684803462033
-10C,2758.0,0.3559620356272129
-10C,2758.5,0.35598722321980547
-10C,2759.0,0.35601241081239804
-10C,2759.5,0.3560375984049906
-10C,2760.0,0.3560627859975832
-10C,2760.5,0.35608797359017574
-10C,2761.0,0.3561131611827683
-10C,2761.5,0.3561383487753609
-10C,2762.0,0.3561633580346201
-10C,2762.5,0.35618836729387937
-10C,2763.0,0.3562133765531386
-10C,2763.5,0.35623838581239786
-10C,2764.0,0.3562633950716571
-10C,2764.5,0.35628840433091635
-10C,2765.0,0.3563134135901756
-10C,2765.5,0.35633842284943484
-10C,2766.0,0.3563634321086941
-10C,2766.5,0.35638844136795333
-10C,2767.0,0.3564134506272126
-10C,2767.5,0.3564384598864718
-10C,2768.0,0.35646346914573107
-10C,2768.5,0.3564884784049903
-10C,2769.0,0.35651348766424956
-10C,2769.5,0.3565384969235088
-10C,2770.0,0.35656350618276805
-10C,2770.5,0.3565885154420273
-10C,2771.0,0.35661352470128654
-10C,2771.5,0.3566385339605458
-10C,2772.0,0.35666354321980503
-10C,2772.5,0.3566885524790643
-10C,2773.0,0.3567135617383235
-10C,2773.5,0.35673857099758277
-10C,2774.0,0.356763580256842
-10C,2774.5,0.35678858951610126
-10C,2775.0,0.3568135987753605
-10C,2775.5,0.35683860803461975
-10C,2776.0,0.35686368896054566
-10C,2776.5,0.35688876988647156
-10C,2777.0,0.35691385081239746
-10C,2777.5,0.35693893173832336
-10C,2778.0,0.35696401266424926
-10C,2778.5,0.35698909359017517
-10C,2779.0,0.35701417451610107
-10C,2779.5,0.35703925544202697
-10C,2780.0,0.3570643363679529
-10C,2780.5,0.3570894172938788
-10C,2781.0,0.3571144982198047
-10C,2781.5,0.3571395791457306
-10C,2782.0,0.3571646600716565
-10C,2782.5,0.3571897409975824
-10C,2783.0,0.3572148219235083
-10C,2783.5,0.3572399028494342
-10C,2784.0,0.3572649837753601
-10C,2784.5,0.357290064701286
-10C,2785.0,0.3573151456272119
-10C,2785.5,0.3573402265531378
-10C,2786.0,0.3573653074790637
-10C,2786.5,0.3573903884049896
-10C,2787.0,0.3574154693309155
-10C,2787.5,0.3574405502568414
-10C,2788.0,0.3574655285901747
-10C,2788.5,0.35749050692350803
-10C,2789.0,0.35751548525684135
-10C,2789.5,0.35754046359017466
-10C,2790.0,0.357565441923508
-10C,2790.5,0.3575904202568413
-10C,2791.0,0.3576153985901746
-10C,2791.5,0.3576403769235079
-10C,2792.0,0.35766535525684123
-10C,2792.5,0.35769033359017455
-10C,2793.0,0.35771531192350786
-10C,2793.5,0.3577402902568412
-10C,2794.0,0.3577652685901745
-10C,2794.5,0.3577902469235078
-10C,2795.0,0.3578152252568411
-10C,2795.5,0.35784020359017443
-10C,2796.0,0.35786518192350775
-10C,2796.5,0.35789016025684106
-10C,2797.0,0.3579151385901744
-10C,2797.5,0.3579401169235077
-10C,2798.0,0.357965095256841
-10C,2798.5,0.3579900735901743
-10C,2799.0,0.35801505192350763
-10C,2799.5,0.35804003025684095
-10C,2800.0,0.35806500859017426
-10C,2800.5,0.3580899869235076
-10C,2801.0,0.3581149652568409
-10C,2801.5,0.3581399435901742
-10C,2802.0,0.358164793404989
-10C,2802.5,0.35818964321980384
-10C,2803.0,0.35821449303461866
-10C,2803.5,0.3582393428494335
-10C,2804.0,0.3582641926642483
-10C,2804.5,0.3582890424790631
-10C,2805.0,0.35831389229387794
-10C,2805.5,0.35833874210869276
-10C,2806.0,0.3583635919235076
-10C,2806.5,0.3583884417383224
-10C,2807.0,0.3584132915531372
-10C,2807.5,0.35843814136795205
-10C,2808.0,0.35846299118276687
-10C,2808.5,0.3584878409975817
-10C,2809.0,0.3585126908123965
-10C,2809.5,0.3585375406272113
-10C,2810.0,0.35856239044202615
-10C,2810.5,0.35858724025684097
-10C,2811.0,0.3586120900716558
-10C,2811.5,0.3586369398864706
-10C,2812.0,0.3586617897012854
-10C,2812.5,0.35868663951610025
-10C,2813.0,0.35871148933091507
-10C,2813.5,0.3587363391457299
-10C,2814.0,0.3587613413679521
-10C,2814.5,0.35878634359017436
-10C,2815.0,0.3588113458123966
-10C,2815.5,0.35883634803461884
-10C,2816.0,0.35886135025684107
-10C,2816.5,0.3588863524790633
-10C,2817.0,0.35891135470128555
-10C,2817.5,0.3589363569235078
-10C,2818.0,0.35896135914573
-10C,2818.5,0.35898636136795226
-10C,2819.0,0.3590113635901745
-10C,2819.5,0.35903636581239673
-10C,2820.0,0.35906136803461897
-10C,2820.5,0.3590863702568412
-10C,2821.0,0.35911137247906344
-10C,2821.5,0.3591363747012857
-10C,2822.0,0.3591613769235079
-10C,2822.5,0.35918637914573015
-10C,2823.0,0.3592113813679524
-10C,2823.5,0.3592363835901746
-10C,2824.0,0.35926138581239686
-10C,2824.5,0.3592863880346191
-10C,2825.0,0.35931139025684133
-10C,2825.5,0.35933639247906357
-10C,2826.0,0.3593613947012858
-10C,2826.5,0.35938639692350804
-10C,2827.0,0.3594113991457303
-10C,2827.5,0.3594364013679525
-10C,2828.0,0.3594611754420266
-10C,2828.5,0.3594859495161007
-10C,2829.0,0.3595107235901748
-10C,2829.5,0.35953549766424886
-10C,2830.0,0.35956027173832295
-10C,2830.5,0.35958504581239703
-10C,2831.0,0.3596098198864711
-10C,2831.5,0.3596345939605452
-10C,2832.0,0.3596593680346193
-10C,2832.5,0.35968414210869337
-10C,2833.0,0.35970891618276746
-10C,2833.5,0.35973369025684154
-10C,2834.0,0.35975846433091563
-10C,2834.5,0.3597832384049897
-10C,2835.0,0.3598080124790638
-10C,2835.5,0.3598327865531379
-10C,2836.0,0.35985756062721197
-10C,2836.5,0.35988233470128606
-10C,2837.0,0.35990710877536014
-10C,2837.5,0.3599318828494342
-10C,2838.0,0.3599566569235083
-10C,2838.5,0.3599814309975824
-10C,2839.0,0.3600062050716565
-10C,2839.5,0.36003097914573057
-10C,2840.0,0.36005568303461943
-10C,2840.5,0.3600803869235083
-10C,2841.0,0.36010509081239717
-10C,2841.5,0.36012979470128603
-10C,2842.0,0.3601544985901749
-10C,2842.5,0.36017920247906376
-10C,2843.0,0.36020390636795263
-10C,2843.5,0.3602286102568415
-10C,2844.0,0.36025331414573036
-10C,2844.5,0.36027801803461923
-10C,2845.0,0.3603027219235081
-10C,2845.5,0.36032742581239696
-10C,2846.0,0.36035212970128583
-10C,2846.5,0.3603768335901747
-10C,2847.0,0.36040153747906356
-10C,2847.5,0.3604262413679524
-10C,2848.0,0.3604509452568413
-10C,2848.5,0.36047564914573016
-10C,2849.0,0.360500353034619
-10C,2849.5,0.3605250569235079
-10C,2850.0,0.36054976081239676
-10C,2850.5,0.3605744647012856
-10C,2851.0,0.3605991685901745
-10C,2851.5,0.36062387247906336
-10C,2852.0,0.3606485763679522
-10C,2852.5,0.3606732802568411
-10C,2853.0,0.36069798414572996
-10C,2853.5,0.3607226880346188
-10C,2854.0,0.3607473795161003
-10C,2854.5,0.3607720709975818
-10C,2855.0,0.3607967624790633
-10C,2855.5,0.36082145396054477
-10C,2856.0,0.36084614544202626
-10C,2856.5,0.36087083692350774
-10C,2857.0,0.36089552840498923
-10C,2857.5,0.3609202198864707
-10C,2858.0,0.3609449113679522
-10C,2858.5,0.3609696028494337
-10C,2859.0,0.3609942943309152
-10C,2859.5,0.36101898581239666
-10C,2860.0,0.36104367729387815
-10C,2860.5,0.36106836877535964
-10C,2861.0,0.3610930602568411
-10C,2861.5,0.3611177517383226
-10C,2862.0,0.3611424432198041
-10C,2862.5,0.3611671347012856
-10C,2863.0,0.3611918261827671
-10C,2863.5,0.36121651766424856
-10C,2864.0,0.36124120914573005
-10C,2864.5,0.36126590062721153
-10C,2865.0,0.361290592108693
-10C,2865.5,0.3613152835901745
-10C,2866.0,0.3613400145161004
-10C,2866.5,0.36136474544202635
-10C,2867.0,0.36138947636795227
-10C,2867.5,0.3614142072938782
-10C,2868.0,0.3614389382198041
-10C,2868.5,0.36146366914573
-10C,2869.0,0.36148840007165595
-10C,2869.5,0.36151313099758187
-10C,2870.0,0.3615378619235078
-10C,2870.5,0.3615625928494337
-10C,2871.0,0.3615873237753596
-10C,2871.5,0.36161205470128555
-10C,2872.0,0.36163678562721147
-10C,2872.5,0.3616615165531374
-10C,2873.0,0.3616862474790633
-10C,2873.5,0.3617109784049892
-10C,2874.0,0.36173570933091515
-10C,2874.5,0.36176044025684106
-10C,2875.0,0.361785171182767
-10C,2875.5,0.3618099021086929
-10C,2876.0,0.3618346330346188
-10C,2876.5,0.36185936396054474
-10C,2877.0,0.36188409488647066
-10C,2877.5,0.3619088258123966
-10C,2878.0,0.3619335567383225
-10C,2878.5,0.3619582876642484
-10C,2879.0,0.36198301859017434
-10C,2879.5,0.36200774951610026
-10C,2880.0,0.3620323580346188
-10C,2880.5,0.36205696655313735
-10C,2881.0,0.3620815750716559
-10C,2881.5,0.36210618359017444
-10C,2882.0,0.362130792108693
-10C,2882.5,0.3621554006272115
-10C,2883.0,0.36218000914573006
-10C,2883.5,0.3622046176642486
-10C,2884.0,0.36222922618276715
-10C,2884.5,0.3622538347012857
-10C,2885.0,0.36227844321980424
-10C,2885.5,0.3623030517383228
-10C,2886.0,0.3623276602568413
-10C,2886.5,0.36235226877535986
-10C,2887.0,0.3623768772938784
-10C,2887.5,0.36240148581239695
-10C,2888.0,0.3624260943309155
-10C,2888.5,0.36245070284943404
-10C,2889.0,0.3624753113679526
-10C,2889.5,0.3624999198864711
-10C,2890.0,0.36252452840498967
-10C,2890.5,0.3625491369235082
-10C,2891.0,0.36257374544202675
-10C,2891.5,0.3625983539605453
-10C,2892.0,0.36262296247906384
-10C,2892.5,0.3626475709975824
-10C,2893.0,0.3626721795161009
-10C,2893.5,0.36269678803461947
-10C,2894.0,0.362721384516101
-10C,2894.5,0.3627459809975825
-10C,2895.0,0.362770577479064
-10C,2895.5,0.3627951739605455
-10C,2896.0,0.362819770442027
-10C,2896.5,0.3628443669235085
-10C,2897.0,0.36286896340499003
-10C,2897.5,0.36289355988647154
-10C,2898.0,0.36291815636795305
-10C,2898.5,0.36294275284943456
-10C,2899.0,0.36296734933091607
-10C,2899.5,0.3629919458123976
-10C,2900.0,0.3630165422938791
-10C,2900.5,0.3630411387753606
-10C,2901.0,0.3630657352568421
-10C,2901.5,0.3630903317383236
-10C,2902.0,0.3631149282198051
-10C,2902.5,0.36313952470128663
-10C,2903.0,0.36316412118276814
-10C,2903.5,0.36318871766424965
-10C,2904.0,0.36321331414573116
-10C,2904.5,0.36323791062721267
-10C,2905.0,0.3632625071086942
-10C,2905.5,0.3632871035901757
-10C,2906.0,0.36331173118276827
-10C,2906.5,0.36333635877536086
-10C,2907.0,0.36336098636795344
-10C,2907.5,0.36338561396054603
-10C,2908.0,0.3634102415531386
-10C,2908.5,0.3634348691457312
-10C,2909.0,0.3634594967383238
-10C,2909.5,0.36348412433091637
-10C,2910.0,0.36350875192350895
-10C,2910.5,0.36353337951610154
-10C,2911.0,0.3635580071086941
-10C,2911.5,0.3635826347012867
-10C,2912.0,0.3636072622938793
-10C,2912.5,0.3636318898864719
-10C,2913.0,0.36365651747906447
-10C,2913.5,0.36368114507165705
-10C,2914.0,0.36370577266424964
-10C,2914.5,0.3637304002568422
-10C,2915.0,0.3637550278494348
-10C,2915.5,0.3637796554420274
-10C,2916.0,0.36380428303462
-10C,2916.5,0.36382891062721257
-10C,2917.0,0.36385353821980515
-10C,2917.5,0.36387816581239774
-10C,2918.0,0.3639027934049903
-10C,2918.5,0.3639274209975829
-10C,2919.0,0.3639520485901755
-10C,2919.5,0.3639766761827681
-10C,2920.0,0.36400125747906437
-10C,2920.5,0.36402583877536066
-10C,2921.0,0.36405042007165694
-10C,2921.5,0.36407500136795323
-10C,2922.0,0.3640995826642495
-10C,2922.5,0.3641241639605458
-10C,2923.0,0.3641487452568421
-10C,2923.5,0.3641733265531384
-10C,2924.0,0.3641979078494347
-10C,2924.5,0.36422248914573097
-10C,2925.0,0.36424707044202725
-10C,2925.5,0.36427165173832354
-10C,2926.0,0.36429623303461983
-10C,2926.5,0.3643208143309161
-10C,2927.0,0.3643453956272124
-10C,2927.5,0.3643699769235087
-10C,2928.0,0.364394558219805
-10C,2928.5,0.3644191395161013
-10C,2929.0,0.36444372081239756
-10C,2929.5,0.36446830210869385
-10C,2930.0,0.36449288340499014
-10C,2930.5,0.36451746470128643
-10C,2931.0,0.3645420459975827
-10C,2931.5,0.364566627293879
-10C,2932.0,0.3645909347012864
-10C,2932.5,0.3646152421086938
-10C,2933.0,0.36463954951610117
-10C,2933.5,0.36466385692350856
-10C,2934.0,0.36468816433091594
-10C,2934.5,0.36471247173832333
-10C,2935.0,0.3647367791457307
-10C,2935.5,0.3647610865531381
-10C,2936.0,0.3647853939605455
-10C,2936.5,0.3648097013679529
-10C,2937.0,0.36483400877536026
-10C,2937.5,0.36485831618276765
-10C,2938.0,0.36488262359017504
-10C,2938.5,0.3649069309975824
-10C,2939.0,0.3649312384049898
-10C,2939.5,0.3649555458123972
-10C,2940.0,0.3649798532198046
-10C,2940.5,0.36500416062721197
-10C,2941.0,0.36502846803461936
-10C,2941.5,0.36505277544202674
-10C,2942.0,0.36507708284943413
-10C,2942.5,0.3651013902568415
-10C,2943.0,0.3651256976642489
-10C,2943.5,0.3651500050716563
-10C,2944.0,0.3651743124790637
-10C,2944.5,0.36519861988647107
-10C,2945.0,0.36522292729387845
-10C,2945.5,0.36524723470128584
-10C,2946.0,0.36527155821980434
-10C,2946.5,0.36529588173832284
-10C,2947.0,0.36532020525684133
-10C,2947.5,0.36534452877535983
-10C,2948.0,0.36536885229387833
-10C,2948.5,0.36539317581239683
-10C,2949.0,0.36541749933091533
-10C,2949.5,0.36544182284943383
-10C,2950.0,0.3654661463679523
-10C,2950.5,0.3654904698864708
-10C,2951.0,0.3655147934049893
-10C,2951.5,0.3655391169235078
-10C,2952.0,0.3655634404420263
-10C,2952.5,0.3655877639605448
-10C,2953.0,0.3656120874790633
-10C,2953.5,0.3656364109975818
-10C,2954.0,0.3656607345161003
-10C,2954.5,0.3656850580346188
-10C,2955.0,0.3657093815531373
-10C,2955.5,0.3657337050716558
-10C,2956.0,0.3657580285901743
-10C,2956.5,0.3657823521086928
-10C,2957.0,0.3658066756272113
-10C,2957.5,0.3658309991457298
-10C,2958.0,0.3658553226642483
-10C,2958.5,0.3658796461827668
-10C,2959.0,0.3659039697012853
